180,179,1
214,229,1
203,205,1
201,178,1
200,166,1
236,196,1
197,202,1
215,181,1
210,198,1
212,179,1
238,206,1
182,175,1
171,178,1
234,219,1
205,175,1
195,171,1
212,191,1
229,217,1
195,173,1
205,174,1
188,173,1
169,160,1
223,219,1
215,200,1
193,199,1
184,202,1
205,168,1
206,194,1
204,199,1
221,233,1
221,206,1
211,211,1
212,207,1
208,194,1
206,201,1
182,170,1
219,200,1
203,183,1
198,182,1
193,207,1
233,218,1
215,197,1
210,206,1
236,230,1
205,209,1
228,213,1
138,191,1
182,192,1
201,163,1
186,186,1
196,222,1
205,199,1
213,216,1
197,164,1
207,188,1
180,190,1
221,205,1
173,183,1
193,192,1
201,189,1
184,160,1
230,215,1
192,175,1
203,192,1
207,214,1
224,218,1
230,207,1
194,186,1
217,233,1
188,184,1
216,177,1
197,190,1
202,180,1
187,187,1
178,188,1
176,172,1
200,172,1
233,205,1
207,192,1
200,215,1
194,213,1
195,200,1
184,184,1
194,173,1
225,220,1
176,167,1
200,203,1
197,215,1
196,189,1
199,188,1
158,155,1
199,182,1
203,189,1
181,157,1
207,171,1
191,200,1
218,204,1
188,176,1
182,194,1
190,201,1
196,206,1
180,177,1
224,207,1
201,185,1
203,213,1
171,173,1
213,218,1
222,178,1
210,193,1
210,217,1
180,214,1
222,221,1
222,219,1
203,209,1
187,195,1
239,220,1
204,184,1
194,188,1
185,189,1
183,176,1
189,170,1
201,187,1
191,190,1
204,190,1
211,192,1
196,176,1
197,218,1
205,188,1
185,179,1
237,228,1
196,204,1
218,212,1
211,210,1
227,209,1
211,199,1
188,176,1
234,205,1
242,238,1
214,205,1
175,186,1
223,212,1
224,195,1
203,192,1
223,192,1
202,185,1
183,158,1
235,207,1
237,228,1
197,223,1
190,192,1
227,208,1
190,190,1
217,191,1
224,207,1
200,188,1
215,190,1
183,195,1
245,220,1
183,211,1
218,221,1
226,187,1
202,210,1
208,204,1
201,178,1
169,183,1
205,210,1
195,211,1
218,175,1
202,172,1
204,192,1
199,203,1
204,186,1
202,199,1
236,219,1
187,199,1
220,218,1
202,176,1
197,203,1
186,188,1
193,210,1
219,202,1
179,171,1
202,201,1
230,205,1
204,213,1
230,196,1
214,186,1
171,179,1
210,196,1
213,201,1
186,194,1
181,176,1
214,190,1
234,202,1
199,187,1
194,170,1
212,204,1
203,190,1
214,205,1
187,201,1
218,194,1
202,170,1
231,211,1
233,203,1
228,229,1
202,191,1
206,209,1
215,203,1
204,196,1
221,219,1
176,183,1
182,189,1
191,216,1
208,189,1
170,188,1
222,217,1
223,173,1
213,198,1
205,205,1
195,204,1
187,165,1
206,182,1
204,210,1
180,202,1
227,188,1
218,205,1
227,196,1
197,196,1
220,182,1
227,186,1
213,190,1
197,206,1
224,225,1
222,214,1
220,216,1
224,207,1
195,177,1
190,184,1
192,206,1
194,208,1
206,184,1
236,192,1
207,193,1
201,188,1
177,195,1
197,193,1
204,162,1
220,187,1
210,178,1
174,180,1
93,79,0
94,100,0
100,90,0
102,89,0
99,76,0
104,77,0
124,109,0
134,98,0
103,90,0
104,101,0
110,80,0
122,122,0
94,100,0
116,98,0
81,91,0
107,105,0
114,112,0
138,128,0
102,87,0
94,103,0
117,112,0
104,80,0
85,96,0
115,108,0
97,82,0
145,90,0
105,98,0
68,92,0
98,101,0
90,114,0
95,66,0
118,79,0
77,95,0
111,112,0
114,118,0
92,97,0
61,79,0
134,101,0
92,104,0
93,108,0
113,94,0
94,85,0
106,74,0
107,81,0
100,103,0
105,103,0
99,82,0
107,93,0
92,77,0
93,86,0
100,83,0
91,84,0
98,71,0
100,93,0
114,121,0
108,104,0
114,108,0
123,116,0
103,89,0
113,131,0
110,112,0
114,84,0
119,121,0
122,96,0
110,99,0
93,57,0
111,131,0
101,86,0
100,92,0
125,99,0
113,100,0
71,80,0
96,72,0
109,96,0
78,111,0
107,103,0
88,92,0
100,102,0
110,98,0
97,113,0
116,125,0
74,63,0
94,68,0
120,109,0
96,93,0
124,119,0
101,91,0
138,92,0
128,102,0
112,97,0
106,87,0
105,99,0
125,118,0
88,87,0
124,96,0
118,115,0
123,162,0
112,116,0
106,88,0
72,90,0
113,111,0
102,84,0
123,95,0
87,74,0
110,97,0
92,107,0
85,110,0
122,108,0
90,85,0
115,111,0
106,77,0
111,107,0
109,81,0
111,81,0
118,110,0
112,79,0
115,67,0
124,117,0
98,106,0
100,96,0
99,54,0
99,111,0
90,83,0
124,108,0
102,99,0
87,74,0
82,96,0
80,99,0
82,99,0
116,119,0
93,84,0
134,125,0
84,81,0
116,119,0
91,87,0
85,101,0
95,90,0
73,70,0
116,113,0
103,97,0
95,78,0
117,98,0
100,83,0
100,83,0
99,94,0
142,95,0
115,81,0
121,138,0
111,86,0
97,93,0
91,109,0
98,79,0
102,75,0
110,108,0
114,117,0
128,110,0
113,133,0
99,103,0
74,52,0
127,103,0
125,128,0
106,97,0
101,90,0
108,80,0
113,85,0
114,105,0
77,67,0
109,87,0
101,89,0
99,111,0
99,91,0
101,84,0
101,93,0
134,121,0
103,92,0
110,135,0
100,99,0
116,87,0
107,78,0
97,88,0
98,99,0
96,67,0
108,92,0
107,87,0
101,92,0
132,111,0
114,115,0
116,100,0
103,96,0
96,85,0
104,108,0
102,86,0
132,126,0
96,78,0
118,88,0
115,120,0
110,119,0
109,81,0
116,91,0
119,97,0
107,110,0
68,76,0
96,106,0
140,109,0
112,122,0
103,88,0
118,101,0
103,96,0
89,105,0
117,120,0
119,86,0
81,90,0
94,91,0
135,121,0
99,58,0
71,58,0
74,69,0
113,84,0
81,92,0
122,78,0
97,93,0
97,97,0
102,81,0
53,59,0
80,70,0
58,76,0
122,83,0
100,74,0
119,105,0
88,108,0
101,86,0
111,105,0
113,81,0
99,74,0
116,88,0
120,118,0
88,113,0
99,106,0
118,118,0
89,71,0
120,124,0
99,72,0
122,91,0
114,99,0
110,125,0
87,75,0
107,93,0
95,70,0
236,573,1
302,412,1
331,647,1
338,615,1
247,559,1
233,516,1
298,481,1
360,531,1
224,580,1
255,528,1
202,445,1
435,473,1
332,631,1
324,464,1
303,421,1
179,437,1
258,541,1
261,449,1
303,465,1
273,561,1
352,428,1
182,523,1
373,448,1
312,499,1
335,483,1
235,518,1
274,516,1
299,499,1
303,520,1
221,507,1
421,365,1
294,605,1
388,652,1
348,577,1
385,527,1
393,694,1
292,528,1
293,567,1
341,426,1
334,539,1
389,544,1
269,615,1
332,494,1
333,431,1
290,487,1
353,509,1
329,579,1
276,577,1
265,356,1
202,446,1
387,410,1
284,645,1
277,443,1
353,429,1
298,525,1
210,414,1
315,405,1
274,535,1
219,353,1
373,454,1
245,598,1
279,515,1
395,469,1
277,528,1
315,559,1
263,497,1
233,478,1
300,472,1
366,487,1
446,588,1
238,505,1
308,416,1
298,524,1
381,539,1
347,598,1
269,664,1
277,410,1
338,478,1
236,531,1
306,467,1
334,532,1
342,569,1
287,629,1
252,489,1
341,561,1
288,463,1
265,427,1
372,456,1
311,538,1
327,652,1
311,549,1
311,475,1
211,461,1
268,597,1
238,455,1
303,385,1
312,491,1
378,428,1
325,639,1
238,507,1
306,365,1
402,672,1
332,543,1
313,614,1
285,432,1
